DATE,TMAX,AWND,PRCP,EVAP,DISTANCE_TO_FIRE_KM,RISK_LEVEL,tile_id,bbox
2022-07-26,16.5,24.5,0.0,3.37,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-07-27,15.8,26.9,0.0,2.87,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-07-28,15.6,34.2,0.0,2.34,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-07-29,15.0,33.3,0.0,2.41,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-07-30,15.1,35.1,0.0,2.82,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-07-31,14.9,24.2,0.0,3.29,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-01,16.4,10.9,0.0,3.08,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-02,16.5,22.4,0.0,2.91,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-03,16.0,30.5,0.0,3.02,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-04,17.7,25.2,0.0,3.48,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-05,17.6,25.0,0.0,2.91,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-06,17.7,36.2,0.0,2.91,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-07,17.5,45.7,0.0,3.2,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-08,17.5,43.7,0.0,3.12,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-09,17.7,39.5,0.0,3.1,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-10,17.4,36.4,0.0,3.12,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-11,17.0,35.8,0.0,2.64,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-12,17.0,40.4,0.0,2.92,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-13,17.2,43.0,0.0,3.05,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-14,17.1,43.0,0.0,2.91,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-15,17.0,40.8,0.0,2.76,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-16,16.6,38.4,0.0,2.75,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-17,17.2,24.6,0.0,2.76,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-18,16.8,27.7,0.0,2.65,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-19,16.5,38.0,0.0,2.36,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-20,16.5,39.9,0.0,2.63,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-21,16.2,21.4,0.0,2.96,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-22,15.9,30.5,0.0,2.27,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-23,17.2,42.2,0.0,2.2,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-24,15.4,33.4,0.0,2.04,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-25,15.7,22.4,0.0,2.04,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-26,15.6,25.4,0.0,2.14,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-27,16.2,28.1,0.0,2.14,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-28,16.0,31.3,0.1,2.05,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-29,16.5,24.7,0.0,3.29,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-30,16.8,35.1,0.0,2.47,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-08-31,17.0,41.4,0.0,2.61,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-01,18.0,44.0,0.0,2.97,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-02,18.0,43.5,0.0,3.23,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-03,18.1,42.2,0.0,3.59,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-04,19.0,32.8,0.0,3.27,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-05,18.1,25.0,0.0,3.32,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-06,19.2,22.1,0.0,3.53,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-07,19.5,21.4,0.0,3.13,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-08,20.1,26.0,0.0,3.33,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-09,22.1,30.8,0.0,3.44,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-10,22.0,30.0,10.7,2.34,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-11,22.0,28.1,3.3,2.86,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-12,21.5,25.7,0.0,2.88,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-13,19.5,42.2,0.0,2.94,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-14,19.2,42.5,0.0,3.57,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-15,19.2,41.5,0.0,3.17,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-16,18.9,49.1,0.0,3.22,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-17,18.0,48.2,0.0,3.39,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-18,18.9,35.1,0.0,3.53,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-19,18.5,24.6,12.7,1.35,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-20,18.0,12.5,0.0,2.96,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-21,18.8,17.4,0.0,2.97,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-22,18.5,31.8,0.0,2.98,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-23,18.7,35.2,0.0,3.09,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-24,18.2,26.1,0.0,2.66,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-25,17.9,32.8,0.0,2.46,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-26,17.6,38.0,0.0,2.64,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-27,17.4,44.1,0.0,2.64,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-28,18.2,43.9,0.0,2.61,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-29,18.0,42.8,0.0,2.37,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-09-30,17.6,36.2,0.0,2.21,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-01,17.2,23.5,0.1,2.42,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-02,17.2,24.6,0.0,2.48,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-03,17.1,34.1,0.0,2.6,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-04,17.1,38.4,0.0,2.34,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-05,17.1,36.8,0.0,2.24,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-06,17.3,31.6,0.0,1.84,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-07,17.0,31.5,0.0,2.27,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-08,17.0,32.8,0.0,2.14,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-09,16.9,33.7,0.0,2.05,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-10,17.1,36.4,0.0,2.04,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-11,17.2,25.0,0.2,1.81,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-12,17.0,23.5,0.1,2.09,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-13,16.8,33.2,0.0,2.25,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-14,16.8,34.9,7.7,1.87,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-15,16.8,18.8,0.8,2.19,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-16,17.5,26.0,0.0,2.53,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-17,17.0,31.7,0.0,2.41,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-18,17.5,33.4,0.0,2.38,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-19,20.0,29.6,0.0,2.61,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-20,19.2,13.4,0.0,2.56,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-21,18.8,24.3,0.0,2.03,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-22,17.3,33.9,0.2,2.08,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-23,16.7,56.3,0.0,3.13,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-24,18.1,42.4,0.0,3.35,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-25,17.2,42.4,0.0,2.16,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-26,16.1,49.6,0.0,2.39,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-27,15.9,48.0,0.0,2.51,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-28,15.2,30.3,0.0,1.81,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-29,15.1,47.2,0.0,2.12,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-30,16.2,47.1,0.0,2.32,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-10-31,15.2,41.9,0.0,1.62,90.39622747591079,0,CA_tile_01_2022,"(-121.8925, 32.53, -119.305, 34.9)"
2022-06-01,23.3,19.7,0.0,4.89,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-02,22.0,20.3,0.0,4.39,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-03,21.5,21.4,0.0,4.04,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-04,21.8,23.0,0.0,4.28,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-05,22.8,20.1,0.0,4.36,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-06,23.8,20.8,0.0,4.87,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-07,23.2,20.7,0.0,4.31,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-08,23.9,21.7,0.0,4.57,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-09,23.5,19.1,0.0,4.69,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-10,23.8,20.9,0.0,4.74,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-11,23.2,21.8,0.0,4.75,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-12,22.5,19.6,0.0,4.77,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-13,23.2,22.1,0.1,4.36,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-14,23.8,20.4,0.2,4.73,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-15,23.8,20.1,0.0,4.65,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-16,23.6,20.4,0.0,4.54,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-17,22.2,20.4,0.1,4.7,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-18,22.0,19.3,0.0,4.94,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-19,24.4,26.4,0.0,5.39,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-20,28.7,25.0,0.0,5.88,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-21,26.5,21.6,0.0,5.73,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-22,27.2,23.4,12.6,4.67,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-23,29.5,24.5,1.7,5.46,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-24,26.6,23.4,0.0,5.74,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-25,25.2,23.1,0.0,5.36,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-26,25.3,18.8,0.0,5.17,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-27,25.7,20.2,0.0,5.04,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-28,25.7,18.1,0.0,5.25,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-29,25.6,19.7,0.0,5.13,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-06-30,24.3,19.9,0.0,4.87,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-01,24.1,21.1,0.0,4.84,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-02,22.9,21.9,0.0,4.72,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-03,22.5,18.6,0.0,5.03,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-04,22.7,20.2,0.0,4.62,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-05,24.2,21.9,0.0,4.87,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-06,22.9,25.8,0.0,4.34,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-07,23.9,22.1,0.0,4.79,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-08,22.9,21.1,0.0,4.5,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-09,25.2,21.4,0.0,4.74,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-10,25.0,19.1,0.0,5.0,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-11,22.7,21.7,0.0,4.44,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-12,21.9,19.4,0.0,4.16,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-13,23.0,22.6,0.0,4.49,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-14,23.1,19.9,0.0,4.19,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-15,23.4,18.6,0.0,4.46,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-16,24.1,19.3,0.0,4.56,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-17,24.9,19.9,0.0,4.44,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-18,24.9,20.2,0.0,4.75,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-19,26.5,22.0,0.0,5.28,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-20,25.9,22.4,0.0,4.99,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-21,25.3,19.6,0.0,5.02,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-22,24.3,18.5,0.0,4.55,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-23,24.3,20.1,0.0,4.5,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-24,24.0,19.9,0.5,4.07,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-25,24.0,20.4,0.2,4.32,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-26,22.3,18.3,0.0,3.09,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-27,24.2,20.5,0.0,4.21,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-28,25.0,18.0,0.0,4.58,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-29,24.8,19.0,0.0,4.21,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-30,25.3,19.2,0.0,4.82,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-07-31,25.9,20.0,0.0,4.53,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-01,27.1,20.4,0.0,5.07,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-02,26.1,22.5,0.0,4.91,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-03,26.0,24.1,0.0,4.68,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-04,25.3,21.0,0.0,4.54,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-05,26.5,22.5,0.0,4.77,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-06,27.2,21.8,0.0,4.98,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-07,28.1,20.3,0.0,5.28,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-08,26.5,20.0,0.0,4.78,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-09,26.5,19.7,0.0,4.89,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-10,27.9,21.2,0.0,5.16,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-11,28.2,23.2,0.0,5.41,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-12,28.0,21.3,0.0,5.16,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-13,27.1,18.1,0.0,4.96,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-14,27.0,20.4,0.0,4.8,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-15,25.9,20.5,0.0,4.57,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-16,26.0,20.7,0.0,4.63,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-17,26.8,21.9,0.0,4.65,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-18,25.8,22.6,0.0,4.67,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-19,25.4,19.7,0.0,4.39,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-20,25.4,20.0,0.0,4.26,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-21,24.7,19.3,0.3,3.73,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-22,25.1,20.0,0.0,4.05,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-23,25.8,19.2,0.0,4.01,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-24,26.2,19.1,0.0,4.44,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-25,26.7,19.7,0.0,4.63,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-26,25.6,20.6,0.0,4.26,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-27,24.4,21.1,0.0,4.19,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-28,24.3,19.7,0.0,3.98,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-29,25.3,21.5,0.0,4.2,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-30,28.1,21.4,0.0,4.85,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-08-31,30.4,21.8,0.0,5.23,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-01,30.7,20.7,0.0,5.44,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-02,30.5,17.6,0.0,5.06,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-03,32.9,19.7,0.0,4.91,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-04,40.2,22.3,0.0,6.4,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-05,30.7,18.1,0.0,4.97,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-06,30.2,18.0,0.0,5.03,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-07,32.6,22.6,0.0,4.91,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-08,36.6,17.7,0.0,5.09,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-09,36.5,27.8,5.4,3.7,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-10,26.4,19.9,19.7,2.05,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-11,27.4,18.0,2.0,3.44,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
2022-09-12,26.4,19.1,5.3,3.22,25.22025469295956,1,CA_tile_02_2022,"(-119.305, 32.53, -116.7175, 34.9)"
